type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.41 	21833.592 	0.01      	3138.743  	5000.0    	37431.28795637	24.38551242	44.46256501	-13170.76411091	-18984.79294059	-32155.5570515
tm        	0.01-0.42 	21463.5311	0.01      	3215.2977 	5000.0    	37431.28795637	24.27032686	44.57115884	-13305.74766926	-19123.72387278	-32429.47154204
tm        	0.01-0.43 	21093.4703	0.01      	3291.8524 	5000.0    	37431.28795637	24.17672272	44.6780114	-13442.17800105	-19262.6548106	-32704.83281165
tm        	0.01-0.44 	20723.4094	0.01      	3368.4071 	5000.0    	37431.28795637	24.10204094	44.78316261	-13580.00832339	-19401.58575393	-32981.59407733
tm        	0.01-0.45 	20353.3485	0.01      	3444.9618 	5000.0    	37431.28795637	24.04407906	44.88665125	-13719.19430875	-19540.51670266	-33259.71101141
tm        	0.01-0.46 	19983.2876	0.01      	3521.5165 	5000.0    	37431.28795637	24.00099025	44.98851495	-13859.69390908	-19679.44765667	-33539.14156574
tm        	0.01-0.47 	19613.2267	0.01      	3598.0713 	5000.0    	37431.28795637	23.9712095	45.08879029	-14001.46719586	-19818.37861585	-33819.84581171
tm        	0.01-0.48 	19243.1659	0.01      	3674.626  	5000.0    	37431.28795637	23.95339846	45.18751278	-14144.47621417	-19957.30958008	-34101.78579426
tm        	0.01-0.49 	18873.105 	0.01      	3751.1807 	5000.0    	37431.28795637	23.94640344	45.28471694	-14288.6848493	-20096.24054928	-34384.92539858
tm        	0.01-0.5  	18503.0441	0.01      	3827.7354 	5000.0    	37431.28795637	23.94922287	45.38043629	-14434.05870481	-20235.17152332	-34669.23022814
tm        	0.01-0.51 	18132.9832	0.01      	3904.2901 	5000.0    	37431.28795637	23.96098171	45.47470344	-14580.56499064	-20374.10250213	-34954.66749277
tm        	0.01-0.52 	17762.9223	0.01      	3980.8448 	5000.0    	37431.28795637	23.98091113	45.56755007	-14728.1724204	-20513.03348558	-35241.20590598
tm        	0.01-0.53 	17392.8614	0.01      	4057.3995 	5000.0    	37431.28795637	24.0083321	45.65900698	-14876.85111699	-20651.9644736	-35528.81559059
tm        	0.01-0.54 	17022.8006	0.01      	4133.9542 	5000.0    	37431.28795637	24.0426421	45.74910412	-15026.57252553	-20790.89546608	-35817.46799161
tm        	0.01-0.55 	16652.7397	0.01      	4210.5089 	5000.0    	37431.28795637	24.08330421	45.83787061	-15177.30933323	-20929.82646294	-36107.13579618
tm        	0.01-0.56 	16282.6788	0.01      	4287.0636 	5000.0    	37431.28795637	24.12983803	45.92533479	-15329.03539527	-21068.75746409	-36397.79285936
tm        	0.01-0.57 	15912.6179	0.01      	4363.6183 	5000.0    	37431.28795637	24.1818122	46.01152422	-15481.72566623	-21207.68846945	-36689.41413568
tm        	0.01-0.58 	15542.557 	0.01      	4440.173  	5000.0    	37431.28795637	24.23883808	46.09646571	-15635.3561367	-21346.61947892	-36981.97561563
tm        	0.01-0.59 	15172.4962	0.01      	4516.7277 	5000.0    	37431.28795637	24.30056439	46.18018535	-15789.90377443	-21485.55049244	-37275.45426686
tm        	0.01-0.6  	14802.4353	0.01      	4593.2825 	5000.0    	37431.28795637	24.36667268	46.26270853	-15945.34646965	-21624.4815099	-37569.82797955
tm        	0.01-0.61 	14432.3744	0.01      	4669.8372 	5000.0    	37431.28795637	24.43687351	46.34405997	-16101.66298439	-21763.41253125	-37865.07551564
tm        	0.01-0.62 	14062.3135	0.01      	4746.3919 	5000.0    	37431.28795637	24.51090308	46.42426374	-16258.83290516	-21902.34355639	-38161.17646156
tm        	0.01-0.63 	13692.2526	0.01      	4822.9466 	5000.0    	37431.28795637	24.5885204	46.50334326	-16416.83659901	-22041.27458528	-38458.11118428
tm        	0.01-0.64 	13322.1917	0.01      	4899.5013 	5000.0    	37431.28795637	24.66950481	46.58132135	-16575.6551724	-22180.20561781	-38755.8607902
tm        	0.01-0.65 	12952.1309	0.01      	4976.056  	5000.0    	37431.28795637	24.75365381	46.65822023	-16735.27043296	-22319.13665392	-39054.40708688
tm        	0.01-0.66 	12582.07  	0.01      	5052.6107 	5000.0    	37431.28795637	24.84078121	46.73406154	-16895.66485365	-22458.06769355	-39353.7325472
