type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
tm        	0.01-0.53 	17392.8614	0.01      	4057.3995 	5000.0    	5213.80934449	24.0083321	33.46932066	-9876.85111699	-4000.48947708	-13877.34059407
tm        	0.01-0.54 	17022.8006	0.01      	4133.9542 	5000.0    	5213.80934449	24.0426421	33.91249368	-10026.57252553	-4139.42052601	-14165.99305154
tm        	0.01-0.55 	16652.7397	0.01      	4210.5089 	5000.0    	5213.80934449	24.08330421	34.33955132	-10177.30933323	-4278.35159531	-14455.66092855
tm        	0.01-0.56 	16282.6788	0.01      	4287.0636 	5000.0    	5213.80934449	24.12983803	34.75135691	-10329.03539527	-4417.28268364	-14746.3180789
tm        	0.01-0.57 	15912.6179	0.01      	4363.6183 	5000.0    	5213.80934449	24.1818122	35.14871317	-10481.72566623	-4556.21378971	-15037.93945594
tm        	0.01-0.58 	15542.557 	0.01      	4440.173  	5000.0    	5213.80934449	24.23883808	35.53236749	-10635.3561367	-4695.14491238	-15330.50104908
tm        	0.01-0.59 	15172.4962	0.01      	4516.7277 	5000.0    	5213.80934449	24.30056439	35.90301659	-10789.90377443	-4834.07605055	-15623.97982497
tm        	0.01-0.6  	14802.4353	0.01      	4593.2825 	5000.0    	5213.80934449	24.36667268	36.26131071	-10945.34646965	-4973.00720322	-15918.35367287
tm        	0.01-0.61 	14432.3744	0.01      	4669.8372 	5000.0    	5213.80934449	24.43687351	36.60785748	-11101.66298439	-5111.93836944	-16213.60135382
tm        	0.01-0.62 	14062.3135	0.01      	4746.3919 	5000.0    	5213.80934449	24.51090308	36.94322533	-11258.83290516	-5250.86954833	-16509.7024535
tm        	0.01-0.63 	13692.2526	0.01      	4822.9466 	5000.0    	5213.80934449	24.5885204	37.26794658	-11416.83659901	-5389.80073909	-16806.63733809
tm        	0.01-0.64 	13322.1917	0.01      	4899.5013 	5000.0    	5213.80934449	24.66950481	37.58252028	-11575.6551724	-5528.73194094	-17104.38711334
tm        	0.01-0.65 	12952.1309	0.01      	4976.056  	5000.0    	5213.80934449	24.75365381	37.8874148	-11735.27043296	-5667.66315319	-17402.93358615
tm        	0.01-0.66 	12582.07  	0.01      	5052.6107 	5000.0    	5213.80934449	24.84078121	38.18307009	-11895.66485365	-5806.59437516	-17702.25922881
tm        	0.01-0.67 	12212.0091	0.01      	5129.1654 	5000.0    	5213.80934449	24.93071548	38.46989985	-12056.82153928	-5945.52560624	-18002.34714552
tm        	0.01-0.68 	11841.9482	0.01      	5205.7201 	5000.0    	5213.80934449	25.02329827	38.74829344	-12218.72419511	-6084.45684585	-18303.18104096
